pincode,area,subcat_name,SUM(ed.qty)
673017,17000,TransformersandPanels,1
673017,17000,PipeFittings,25
673017,17000,Cement,3700
673017,17000,PaintConsumables,6
673017,17000,ElectricalConsumables,2180
683546,2200,Cement,400
683546,2200,SandandFineAggregates,450
695582,3000,Mirrors,1
695582,3000,Steel,2000
695582,3000,CoarseAggregatesandBoulders,500
695582,5000,,15
695582,5000,Tiles-Vitrified,232.5
695582,5000,RebarsandBindingWires,100000
695582,5000,CoarseAggregatesandBoulders,10000
695582,5000,SandandFineAggregates,200000
695007,32000,Cement,60000
695007,32000,WhiteCementsandPutty,1
695007,32000,WallandRoofPaints,4
682301,2000,PipeFittings,313
682301,2000,PlumbingConsumables,22
682301,2000,PVCandOtherPipes,126
670307,2000,ElectricalWires,40
670307,2000,CoverPlatesandMountingFrames,67
670307,2000,ElectricalConsumables,40
670307,2000,MCBsandOtherProtectionDevices,20
670307,2000,ElectricalWiresandcables,33
670307,2000,DistributionBoardsandEnclosures,1
695582,2000,Cement,3500
673001,3500,PipeFittings,996
673001,3500,Faucets,42
673001,3500,WaterTanksandStorage,2
673001,3500,BathroomAccessories,120
673001,3500,PlumbingConsumables,137
673001,3500,PlumbingValvesandAccessories,17
673001,3500,,7000
673001,3500,WashBasinsandPedestals,24
673001,3500,PVCandOtherPipes,530
673603,1500,Cement,11000
673603,1500,ElectricalConduits,5
695583,2500,Cement,1
695583,2500,,10
695583,2500,KitchenSinks,1
695583,2500,Tiles-Ceramic,1
673314,2500,,3103
673314,2500,Tiles-Vitrified,3000
683562,1904,Cement,700
695013,2000,BathroomAccessories,107
695013,2000,Valves,20
695013,2000,WashBasinsandPedestals,3
695013,2000,KitchenSinks,2
695013,2000,Faucets,18
695013,2000,ShowerandShowerAccessories,6
673631,2000,,179
673602,1500,Cement,1000
673001,1500,Boxes,116
673001,1500,ElectricalWiresandCables,3
673001,1500,ElectricalConduits,300
673001,1500,DistributionBoardsandEnclosures,1
673001,1500,ElectricalConduitFittings,200
673001,1500,ElectricalConsumables,15.4
673001,1500,Cement,1000
673001,1500,CommonConsumables,3
695016,2000,VeneersandLaminates,32
695582,2000,Cement,10000
695582,2000,Steel,16000
695582,2000,SandandFineAggregates,100
673003,1000,Cement,100
673003,1000,Steel,1000
673003,1000,SandandFineAggregates,200
670141,2000,Cement,3300
670141,2000,Tiles-Vitrified,250
670141,2000,Steel,10000
670141,2000,Tiles-Ceramic,1600
670141,2000,SandandFineAggregates,1500
670141,2000,CoarseAggregatesandBoulders,1300
673637,2500,NULL,250
670141,3000,Steel,5550
670141,3000,SandandFineAggregates,2000
670141,3000,CoarseAggregatesandBoulders,1300
670141,3000,Cement,2000
695030,32000,MCBsandOtherProtectionDevices,116
695030,32000,CoverPlatesandMountingFrames,332
695021,2000,ElectricalWiresandcables,36
695021,2000,Boxes,31
695021,2000,ElectricalConsumables,16
695021,2000,ElectricalConduits,100
695021,2000,ElectricalConduitFittings,40
695021,2000,PlumbingConsumables,3
682020,1500,PipeFittings,522
682020,1500,PlumbingConsumables,282
682020,1500,PVCandOtherPipes,260
682020,1500,FaucetandShowerTrims,8
682020,1500,Valves,12
682032,100000,Bricks,1000000
682032,100000,Tiles-Vitrified,100000
682032,100000,ElectricalWiresandCables,1600
682032,100000,SandandFineAggregates,180000
682032,100000,WallandRoofPaints,40000
682032,100000,Cement,40000
682032,100000,CoarseAggregatesandBoulders,135000
682032,100000,RebarsandBindingWires,400000
695021,2000,Cement,15000
682030,2400,Cement,1000
682030,2400,Mirrors,20
682030,2400,ClayandLateriteBricks,20000
682030,2400,ShowerandShowerAccessories,5
682030,2400,WallandRoofPaints,60
682030,2400,Tiles-Vitrified,3104
682030,2400,SandandFineAggregates,100
682030,2400,RebarsandBindingWires,2950
682030,2400,Fans,15
682030,2400,WashBasinsandPedestals,10
682030,2400,KitchenTaps,3
673104,614,Tiles-Vitrified,614
682032,45000,Cement,180000
676304,2000,CoverPlatesandMountingFrames,24
676304,2000,MCBsandOtherProtectionDevices,18
676304,2000,ElectricalConsumables,65.42
676304,2000,Boxes,2
676304,2000,ElectricalWiresandcables,19
670143,2000,Cement,1000
673571,2000,DistributionBoardsandEnclosures,5
673571,2000,,20
673571,2000,CommonConsumables,149
691506,1510,Steel,1000
691506,1510,SandandFineAggregates,600
691506,1510,CoarseAggregatesandBoulders,1800
691506,1510,Bricks,6000
691506,1510,Cement,750
688525,2000,CeramicWallTiles,1022.68
695043,2000,PVCandOtherPipes,1000
695043,2000,Switchgear,3
695043,2000,Faucets,250
695043,2000,Cement,2400
695043,2000,SandandFineAggregates,9200
695043,2000,WallandRoofPaints,3
695043,2000,RebarsandBindingWires,16000
695043,2000,CoarseAggregatesandBoulders,10800
695043,2000,ElectricalWiresandcables,3
695043,2000,Tiles-Vitrified,10000
695025,2000,Cement,1600
695025,2000,RebarsandBindingWires,8000
695025,2000,SandandFineAggregates,7200
695025,2000,CoarseAggregatesandBoulders,10800
695010,20000,CoarseAggregatesandBoulders,8100
695010,20000,RebarsandBindingWires,16000
695010,20000,Tiles-Vitrified,6
695010,20000,Switchgear,2
695010,20000,WallTiles,3
695010,20000,WallandRoofPaints,3
695010,20000,PVCandOtherPipes,1
695010,20000,SandandFineAggregates,7200
695010,20000,Cement,1600
695010,20000,ElectricalWiresandcables,3
673017,2000,Cement,3000
673017,2000,Boxes,1
683511,5000,Cement,2000
679322,18000,Cement,10000
676303,2000,Cement,20000
676303,2000,SandandFineAggregates,10000
695043,5000,SandandFineAggregates,18000
695043,5000,WallTiles,2
695043,5000,ElectricalWiresandcables,250
695043,5000,CoarseAggregatesandBoulders,13500
695043,5000,Tiles-Outdoor,2
695043,5000,WashBasinsandPedestals,70
695043,5000,RebarsandBindingWires,20000
695043,5000,Switchgear,2
695043,5000,,4
695043,5000,Faucets,2
695043,5000,Cement,400
695043,5000,WallandRoofPaints,1
695043,5000,Tiles-Vitrified,5000
695043,5000,ShowerandShowerAccessories,2
695038,5000,Cement,7500
695038,5000,WallandRoofPaints,3
695038,5000,SandandFineAggregates,10010000
695038,5000,Tiles-Vitrified,5
695038,5000,ElectricalWiresandcables,3
695038,5000,CoarseAggregatesandBoulders,100020000
695038,5000,WallTiles,3
695038,5000,ClayandLateriteBricks,10000
695038,5000,Faucets,4
695038,5000,Switchgear,2
695038,5000,,1504
695038,5000,ShowerandShowerAccessories,3
680507,2000,CoverPlatesandMountingFrames,67
680507,2000,ElectricalWiresandcables,33
695582,1000,Cement,500
682020,2000,PVCandOtherPipes,14
682020,2000,Boxes,2
682020,2000,CoverPlatesandMountingFrames,1
688525,2000,,1
673513,2000,,1950
673513,2000,NULL,1300
689647,2000,Cement,22000
689647,2000,,10
689647,2000,RebarsandBindingWires,100000
673010,100000,SandandFineAggregates,180000
673010,100000,CoarseAggregatesandBoulders,135000
673010,100000,Cement,20000
680518,2000,,30
680518,2000,PipeFittings,4
695581,2000,NULL,4
676121,2000,Cement,100
678001,2000,,4
679505,1150,Cement,225
679505,1150,RebarsandBindingWires,1300
670307,5000,WashBasinsandPedestals,7
670307,5000,WaterTanksandStorage,1
670307,5000,TataSteel,3200
670307,5000,Boxes,129
670307,5000,Valves,22
670307,5000,CommonConsumables,8
670307,5000,Cement,3500
670307,5000,KitchenSinks,1
670307,5000,OtherBathroomFittings,7
670307,5000,ElectricalConsumables,286.5
670307,5000,PipeFittings,471
670307,5000,ShowerandShowerAccessories,4
670307,5000,Tiles-Vitrified,20000
670307,5000,MCBsandOtherProtectionDevices,140
670307,5000,ElectricalWiresandCables,646
670307,5000,FaucetandShowerTrims,3
670307,5000,RebarsandBindingWires,500
670307,5000,PlumbingValvesandAccessories,7
670307,5000,Accessories,7
670307,5000,Tiles-Ceramic,10000
670307,5000,DistributionBoardsandEnclosures,4
670307,5000,CoaxialCables,60
670307,5000,AlliedProducts,14
670307,5000,WallandRoofPaints,10
670307,5000,PVCandOtherPipes,83
670307,5000,Faucets,27
670307,5000,CoverPlatesandMountingFrames,198
670307,5000,,57
673001,2000,PlumbingValvesandAccessories,17
673001,2000,PipeFittings,152
673001,2000,WashBasinsandPedestals,12
673001,2000,Faucets,12
673001,2000,,1866
695012,2000,DistributionBoardsandEnclosures,1
695012,2000,ElectricalConsumables,13
695012,2000,ElectricalWiresandcables,56
673001,2000,,7000
673001,2000,WaterTanksandStorage,10
673001,2000,PlumbingConsumables,572
673001,2000,PlumbingValvesandAccessories,85
673001,2000,PVCandOtherPipes,2630
673001,2000,PipeFittings,4891
676121,3000,Cement,1150
676121,3000,RebarsandBindingWires,1499500
673017,2500,PipeFittings,6
673017,2500,ElectricalConduits,100
673017,2500,PVCandOtherPipes,5
673017,2500,ElectricalConduitFittings,50
673017,2500,ElectricalConsumables,2
673017,2500,DistributionBoardsandEnclosures,2
673017,2500,Boxes,20
673001,2000,Faucets,29
673001,2000,BathroomAccessories,150
673001,2000,WashBasinsandPedestals,12
679581,8000,Faucets,16
679581,8000,Valves,37
679581,8000,UrinalsandBidets,1
679581,8000,,289
679581,8000,WashBasinsandPedestals,1
679581,8000,PipeFittings,65
670521,2400,RebarsandBindingWires,110
670521,2400,,700
670521,2400,Cement,40
682020,2000,WallandRoofPaints,6
682020,2000,Cement,21000
688521,1800,NULL,1102
695029,5000,WallTiles,3
695029,5000,SandandFineAggregates,36000
695029,5000,Faucets,3
695029,5000,CoarseAggregatesandBoulders,26800
695029,5000,ShowerandShowerAccessories,2
695029,5000,RebarsandBindingWires,20000
695029,5000,Cement,2000
695029,5000,ElectricalWiresandcables,250
695029,5000,Tiles-Vitrified,4
695010,5000,CoarseAggregatesandBoulders,40000
695010,5000,Tiles-Outdoor,2
695010,5000,Tiles-Vitrified,4
695010,5000,ElectricalWiresandcables,3
695010,5000,WallTiles,3
695010,5000,Faucets,4
695010,5000,SandandFineAggregates,16000
695010,5000,ShowerandShowerAccessories,3
695010,5000,Cement,5
670307,2000,,201
689101,2000,ShowerandShowerAccessories,1
689101,2000,WashBasinsandPedestals,1
689101,2000,Faucets,6
695586,2000,WallandRoofPaints,51
695586,2000,WoodenandMetallicPaints,23
695586,2000,PaintConsumables,252
670307,2500,Cement,2000
670307,2500,PaintConsumables,340
670307,2500,WallandRoofPaints,10
670307,2500,WoodenandMetallicPaints,16
670307,2500,RebarsandBindingWires,3000
695583,2500,CoverPlatesandMountingFrames,21
695583,2500,Downlighters,23
695583,2500,,2
670521,2500,Cement,500
670521,2500,RebarsandBindingWires,7000
670521,2500,,455
680006,50000,Cement,10000
680006,50000,SandandFineAggregates,5000
680006,50000,Tiles-Vitrified,50000
670003,100000,NULL,10807
670003,100000,,40500
673017,2000,Boxes,20
695607,20000,ElectricalWiresandcables,126
682030,2000,RebarsandBindingWires,4000
682030,2000,WallandRoofPaints,400
682030,2000,SandandFineAggregates,1800
682030,2000,PVCandOtherPipes,100
682030,2000,CoarseAggregatesandBoulders,1350
682030,2000,ElectricalWiresandCables,20
682030,2000,Bricks,10000
682030,2000,Tiles-Vitrified,1800
680506,2000,ElectricalWiresandcables,482
680506,2000,CoverPlatesandMountingFrames,134
678621,10000,ElectricalConsumables,374.25
678621,10000,CoverPlatesandMountingFrames,228
678621,10000,DistributionBoardsandEnclosures,1
678621,10000,ElectricalWiresandcables,136
678621,10000,MCBsandOtherProtectionDevices,195
670521,2500,Cement,15000
670521,2500,RebarsandBindingWires,1000
695582,2500,CoarseAggregatesandBoulders,10
695582,2500,SandandFineAggregates,10
695583,2000,Downlighters,38
695581,1500,Tiles-Vitrified,77.6
695581,1500,Faucets,155
695581,1500,PVCandOtherPipes,90
695581,1500,Fans,5
682024,5000,Cement,5000
682024,5000,Bricks,50000
670003,10000,SingleandMulticoreCables,221
670003,10000,ElectricalConsumables,260
670003,10000,CommonConsumables,25653
673001,40000,CoarseAggregatesandBoulders,54000
673001,40000,RebarsandBindingWires,10250
673001,40000,,80000
673001,40000,SandandFineAggregates,144000
695582,1500,Cement,1000
695017,15000,CoarseAggregatesandBoulders,27000
695017,15000,RebarsandBindingWires,20000
695017,15000,Cement,300
695017,15000,SandandFineAggregates,27000
695583,2000,,2
670621,2000,,16000
695582,2500,TataSteel,50
695582,2500,Tiles-Ceramic,3
670141,100000,TataSteel,6482
670141,100000,RebarsandBindingWires,200
670141,100000,CommonConsumables,400
670141,100000,Cement,28000
682020,15000,ElectricalWiresandCables,60010
682020,15000,Cement,90000
682020,15000,RebarsandBindingWires,6500
676122,4500,Cement,100
673001,1000,PipeFittings,2
673001,1000,,27
673001,1000,SandandFineAggregates,1
673001,1000,Cement,1
673001,1000,ElectricalConsumables,1
682024,2000,WaterTanksandStorage,2
695582,1500,Cement,10000
695582,1500,CoverPlatesandMountingFrames,1
690544,3000,Tiles-Vitrified,1300
673571,8500,SandandFineAggregates,15300
673571,8500,CoarseAggregatesandBoulders,16475
673571,8500,Cement,3400
673571,8500,RebarsandBindingWires,34000
676303,800,SandandFineAggregates,2000
676303,800,Cement,1000
676303,800,CoarseAggregatesandBoulders,8000
676303,800,RebarsandBindingWires,2050
676303,800,CommonConsumables,27
676303,800,Bricks,1800
695003,120000,Plywood,384
695003,120000,PipeFittings,8
695003,120000,Pumps,3
695003,120000,WashBasinsandPedestals,25
695003,120000,Cement,1500
673017,200000,CoarseAggregatesandBoulders,540000
673017,200000,Cement,5000
673017,200000,,21000
673017,200000,SandandFineAggregates,720000
673017,5000,Cement,10000
673017,5000,RebarsandBindingWires,10000
670142,2000,Cement,1200
670142,2000,SandandFineAggregates,150
670141,1800,Cement,6000
670141,1800,RebarsandBindingWires,20000
670141,1800,SandandFineAggregates,1400
683511,150000,Bricks,450
683511,150000,Cement,800
683511,150000,RebarsandBindingWires,11000
682025,150000,Cement,11000
680001,2000,Tiles-Vitrified,539
695501,2000,DistributionBoardsandEnclosures,2
695501,2000,ElectricalConsumables,24.5
695501,2000,ElectricalWiresandcables,15
695501,2000,ElectricalConduits,180
695501,2000,Boxes,63
695501,2000,ElectricalConduitFittings,192
695501,2000,Tiles-Vitrified,3000
670307,2000,Cement,2005
670307,2000,WallandRoofPaints,19
685619,20000,NULL,10000
670142,3700,SandandFineAggregates,2400
670142,3700,CoarseAggregatesandBoulders,1700
670142,3700,Cement,300
670142,3700,RebarsandBindingWires,4000
682311,5000,TataSteel,12000
682311,5000,RebarsandBindingWires,223000
682311,5000,WashBasinsandPedestals,8
680571,5000,Cement,1000
680571,5000,RebarsandBindingWires,2
679322,15000,Cement,6000
679322,15000,SandandFineAggregates,27000
679322,15000,CoarseAggregatesandBoulders,20250
676305,2000,,200
676305,2000,Cement,5000
673009,20000,WashBasinsandPedestals,10
673009,20000,KitchenSinks,10
673009,20000,Valves,40
673009,20000,PlumbingConsumables,5
673009,20000,PipeFittings,80
673009,20000,Faucets,60
673017,2000,NULL,76
673017,2000,WashBasinsandPedestals,32
673017,2000,Faucets,92
673017,2000,Valves,72
695014,5000,SandandFineAggregates,18000
695014,5000,Cement,4000
695014,5000,CoarseAggregatesandBoulders,27000
695583,5000,SandandFineAggregates,20000
695583,5000,Cement,2000
695583,5000,CoarseAggregatesandBoulders,33750
670307,2000,TataSteel,125
670307,2000,MCBsandOtherProtectionDevices,5
670307,2000,RebarsandBindingWires,16000
670307,2000,WallandRoofPaints,20
670307,2000,ElectricalConsumables,20
670307,2000,CeramicWallTiles,701.26
670307,2000,,2830
670307,2000,Boxes,34
670307,2000,RoofingTilesandShingles,4000
670307,2000,Pumps,1
670307,2000,CommonConsumables,5
670307,2000,OtherBathroomFittings,4
670307,2000,PipeFittings,131
670307,2000,Tiles-Vitrified,2829.25
670307,2000,Tiles-Ceramic,2918.88
670307,2000,WashBasinsandPedestals,4
670307,2000,DistributionBoardsandEnclosures,4
670307,2000,Cement,2000
670307,2000,RoofingSheets,600
670307,2000,Pavers,600
670307,2000,UrinalsandBidets,4
670307,2000,PVCandOtherPipes,200
680551,20000,Cement,20000
680551,20000,Cement,200
670306,10000,ElectricalWiresandCables,144
670306,10000,Boxes,140
670306,10000,Cement,3000
670306,10000,DistributionBoardsandEnclosures,7
670306,10000,RebarsandBindingWires,60000
670306,10000,,4831
670142,2300,SandandFineAggregates,1500
670142,2300,CoarseAggregatesandBoulders,3000
670142,2300,Cement,150
670142,2300,RebarsandBindingWires,410
670307,1000,NULL,420
670501,5000,Cement,9000
670501,5000,RebarsandBindingWires,95000
670307,100000,RebarsandBindingWires,24000
670307,100000,Cement,600
678613,200,Faucets,20
678613,200,ShowerandShowerAccessories,10
678613,200,Valves,15
678613,200,AlliedProducts,26
678613,200,WashBasinsandPedestals,10
673017,2000,PVCandOtherPipes,966
673017,2000,PipeFittings,1208
673017,2000,PlumbingConsumables,1250
695122,1000,Tiles-Vitrified,20000
695122,1000,Cement,500
670307,2500,Fans,93
670307,2500,Lamps,110
670307,2500,,2796
695301,1500,DistributionBoardsandEnclosures,2
695301,1500,ElectricalConduits,100
695301,1500,,1
695301,1500,Boxes,62
686612,2600,CoarseAggregatesandBoulders,10000
686612,2600,Cement,3000
686612,2600,SandandFineAggregates,10000
688525,2000,VitrifiedWallTiles,232
673314,3000,,2050
695581,4500,Lamps,10
695581,4500,RoofingSheets,100
695581,4500,Faucets,60
695581,4500,WallTiles,100
695581,4500,PipeFittings,10
695581,4500,Tiles-Vitrified,100
695581,4500,Fans,10
695581,4500,Switchgear,10
695581,3500,Lamps,5
695581,3500,Tiles-Vitrified,77.6
673017,2000,AlliedProducts,44
673017,2000,,16
682306,3000,RebarsandBindingWires,41000
682306,3000,Cement,3000
686636,2000,WoodenFlooring,11.54
686636,2000,GranitesandMarbles,1
673001,5000,RebarsandBindingWires,20000
680006,5000,RebarsandBindingWires,30000
680014,5000,Cement,50000
680014,5000,SandandFineAggregates,170000
680014,5000,CoarseAggregatesandBoulders,135000
680014,5000,Bricks,400000
680014,5000,RebarsandBindingWires,500000
695583,2000,Cement,3000
695583,2000,RebarsandBindingWires,2000
673016,3000,CoverPlatesandMountingFrames,10
673016,3000,ElectricalWiresandCables,5
673016,3000,Cement,200
673016,3000,SandandFineAggregates,300
695102,2500,Cement,2142
695102,2500,RebarsandBindingWires,152
680682,5000,ElectricalWiresandcables,14
680682,5000,ElectricalConsumables,71
680682,5000,MCBsandOtherProtectionDevices,15
680682,5000,CoverPlatesandMountingFrames,54
691013,3000,CoarseAggregatesandBoulders,13500
691013,3000,RebarsandBindingWires,8000
691013,3000,Bricks,4000
691013,3000,Cement,800
691013,3000,SandandFineAggregates,7200
691013,3000,ElectricalWiresandCables,189
688524,18000,Tiles-Vitrified,3
688524,18000,Tiles-Ceramic,2
688524,18000,RebarsandBindingWires,20000
688524,18000,SandandFineAggregates,10000
688524,18000,Bricks,200000
688524,18000,WhiteCementsandPutty,1
688524,18000,Cement,2
682301,200,Valves,40
682301,200,AlliedProducts,246
682301,200,Faucets,40
682301,200,WashBasinsandPedestals,14
682301,200,KitchenTaps,6
682301,200,ShowerandShowerAccessories,13
673017,1500,Cement,10000
673017,1500,ElectricalWiresandcables,65
695582,2000,Cement,1000
695582,1560,RebarsandBindingWires,15000
695582,1560,PlumbingValvesandAccessories,1
695582,1560,CoarseAggregatesandBoulders,15773
695582,1560,CommonConsumables,7
695582,1560,PipeFittings,88
695582,1560,Cement,6000
695582,1560,PlumbingConsumables,50
673612,2700,Cement,120
673612,2700,Bricks,1000
691535,2200,CoarseAggregatesandBoulders,30000
691535,2200,Cement,10000
691535,2200,RebarsandBindingWires,50000
691535,2200,SandandFineAggregates,10000
695009,2000,Cement,10000
695009,2000,RebarsandBindingWires,40000
695501,2570,RebarsandBindingWires,40000
695501,2570,SandandFineAggregates,20000
695501,2570,CoarseAggregatesandBoulders,40000
695501,2570,Cement,10000
695582,5400,Cement,20000
695582,5400,RebarsandBindingWires,60000
673613,2000,Tiles-Vitrified,1000
673613,2000,Tiles-Ceramic,1000
673611,1700,WashBasinsandPedestals,5
673616,2300,Tiles-Vitrified,1500
673603,2300,Tiles-Vitrified,1700
673612,2600,TataSteel,40
673586,2700,CoarseAggregatesandBoulders,1000
673586,2700,Cement,8
673586,2700,RebarsandBindingWires,10
673001,5000,CoarseAggregatesandBoulders,3000
673001,5000,Cement,6
673001,5000,RebarsandBindingWires,34
673001,5000,Bricks,1000
673001,5000,SandandFineAggregates,5200
670644,7000,CoarseAggregatesandBoulders,14300
670644,7000,Bricks,4000
670644,7000,Cement,3600
670644,7000,PVCandOtherPipes,200
670644,7000,TataSteel,50
670644,7000,SandandFineAggregates,6000
673004,2000,Tiles-Outdoor,700
673004,2000,OtherBathroomFittings,13
